sample_id,file_path,label,domain,source_dataset,generator,split
asvspoof2019_LA_E_7733927,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7733927.flac,1.0,voice,asvspoof2019,A17,test
asvspoof2019_LA_E_9543196,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9543196.flac,1.0,voice,asvspoof2019,A07,test
asvspoof2019_LA_E_7172071,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7172071.flac,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_1822295,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1822295.flac,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_4381091,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4381091.flac,1.0,voice,asvspoof2019,A13,test
asvspoof2019_LA_E_8239839,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8239839.flac,1.0,voice,asvspoof2019,A09,train
asvspoof2019_LA_E_2782105,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2782105.flac,1.0,voice,asvspoof2019,A10,test
asvspoof2019_LA_E_2660236,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2660236.flac,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_4410544,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4410544.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_4780941,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4780941.flac,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_9929335,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9929335.flac,1.0,voice,asvspoof2019,A13,test
asvspoof2019_LA_E_1995415,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1995415.flac,1.0,voice,asvspoof2019,A09,val
asvspoof2019_LA_E_7612490,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7612490.flac,1.0,voice,asvspoof2019,A09,test
asvspoof2019_LA_E_1420755,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1420755.flac,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_4690268,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4690268.flac,1.0,voice,asvspoof2019,A12,test
asvspoof2019_LA_E_7530320,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7530320.flac,1.0,voice,asvspoof2019,A10,train
asvspoof2019_LA_E_2824112,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2824112.flac,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_8494649,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8494649.flac,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_2501619,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2501619.flac,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_1367105,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1367105.flac,1.0,voice,asvspoof2019,A08,test
asvspoof2019_LA_E_9759347,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9759347.flac,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_6027739,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6027739.flac,1.0,voice,asvspoof2019,A10,train
asvspoof2019_LA_E_9154137,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9154137.flac,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_4103812,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4103812.flac,1.0,voice,asvspoof2019,A17,test
asvspoof2019_LA_E_3486351,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3486351.flac,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_7183059,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7183059.flac,1.0,voice,asvspoof2019,A11,test
asvspoof2019_LA_E_5376313,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5376313.flac,1.0,voice,asvspoof2019,A11,test
asvspoof2019_LA_E_8586286,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8586286.flac,1.0,voice,asvspoof2019,A09,train
asvspoof2019_LA_E_9865600,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9865600.flac,1.0,voice,asvspoof2019,A09,train
asvspoof2019_LA_E_2426993,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2426993.flac,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_6809876,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6809876.flac,1.0,voice,asvspoof2019,A09,train
asvspoof2019_LA_E_4811278,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4811278.flac,1.0,voice,asvspoof2019,A12,val
asvspoof2019_LA_E_6956265,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6956265.flac,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_5322734,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5322734.flac,1.0,voice,asvspoof2019,A14,test
asvspoof2019_LA_E_5168909,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5168909.flac,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_7797841,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7797841.flac,1.0,voice,asvspoof2019,A19,val
asvspoof2019_LA_E_5618101,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5618101.flac,1.0,voice,asvspoof2019,A19,val
asvspoof2019_LA_E_7921576,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7921576.flac,1.0,voice,asvspoof2019,A09,val
asvspoof2019_LA_E_7662795,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7662795.flac,1.0,voice,asvspoof2019,A14,val
asvspoof2019_LA_E_2548235,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2548235.flac,1.0,voice,asvspoof2019,A13,test
asvspoof2019_LA_E_6789678,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6789678.flac,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_5225469,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5225469.flac,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_4025588,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4025588.flac,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_3642470,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3642470.flac,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_9623991,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9623991.flac,1.0,voice,asvspoof2019,A13,val
asvspoof2019_LA_E_1407586,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1407586.flac,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_6771606,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6771606.flac,1.0,voice,asvspoof2019,A07,train
asvspoof2019_LA_E_1267101,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1267101.flac,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_1930369,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1930369.flac,1.0,voice,asvspoof2019,A09,train
asvspoof2019_LA_E_1758333,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1758333.flac,1.0,voice,asvspoof2019,A12,val
asvspoof2019_LA_E_2947866,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2947866.flac,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_9939752,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9939752.flac,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_9191349,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9191349.flac,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_6494742,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6494742.flac,1.0,voice,asvspoof2019,A07,test
asvspoof2019_LA_E_6287519,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6287519.flac,1.0,voice,asvspoof2019,A12,test
asvspoof2019_LA_E_5400906,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5400906.flac,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_8499139,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8499139.flac,1.0,voice,asvspoof2019,A19,test
asvspoof2019_LA_E_4584601,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4584601.flac,1.0,voice,asvspoof2019,A13,test
asvspoof2019_LA_E_5421483,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5421483.flac,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_2775898,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2775898.flac,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_4694409,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4694409.flac,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_1769734,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1769734.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_1808629,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1808629.flac,1.0,voice,asvspoof2019,A09,test
asvspoof2019_LA_E_8782719,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8782719.flac,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_5629618,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5629618.flac,1.0,voice,asvspoof2019,A13,test
asvspoof2019_LA_E_7507647,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7507647.flac,1.0,voice,asvspoof2019,A18,val
asvspoof2019_LA_E_4777894,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4777894.flac,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_5390724,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5390724.flac,1.0,voice,asvspoof2019,A18,val
asvspoof2019_LA_E_5865839,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5865839.flac,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_4948525,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4948525.flac,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_4101646,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4101646.flac,1.0,voice,asvspoof2019,A07,test
asvspoof2019_LA_E_6078083,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6078083.flac,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_4160651,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4160651.flac,1.0,voice,asvspoof2019,A15,test
asvspoof2019_LA_E_6081941,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6081941.flac,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_3947509,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3947509.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_7671535,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7671535.flac,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_2482669,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2482669.flac,1.0,voice,asvspoof2019,A16,val
asvspoof2019_LA_E_8363307,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8363307.flac,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_9441639,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9441639.flac,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_8980253,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8980253.flac,1.0,voice,asvspoof2019,A07,val
asvspoof2019_LA_E_2958004,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2958004.flac,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_8718045,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8718045.flac,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_7165348,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7165348.flac,1.0,voice,asvspoof2019,A10,test
asvspoof2019_LA_E_3970971,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3970971.flac,1.0,voice,asvspoof2019,A10,train
asvspoof2019_LA_E_6336093,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6336093.flac,1.0,voice,asvspoof2019,A07,train
asvspoof2019_LA_E_9385303,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9385303.flac,1.0,voice,asvspoof2019,A15,val
asvspoof2019_LA_E_8364105,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8364105.flac,1.0,voice,asvspoof2019,A08,val
asvspoof2019_LA_E_4155481,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4155481.flac,1.0,voice,asvspoof2019,A09,train
asvspoof2019_LA_E_3663221,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3663221.flac,1.0,voice,asvspoof2019,A13,val
asvspoof2019_LA_E_3584290,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3584290.flac,1.0,voice,asvspoof2019,A13,val
asvspoof2019_LA_E_3832721,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3832721.flac,1.0,voice,asvspoof2019,A10,train
asvspoof2019_LA_E_8264918,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8264918.flac,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_7193609,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7193609.flac,1.0,voice,asvspoof2019,A11,train
asvspoof2019_LA_E_6320566,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6320566.flac,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_5645982,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5645982.flac,1.0,voice,asvspoof2019,A09,val
asvspoof2019_LA_E_4322611,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4322611.flac,1.0,voice,asvspoof2019,A09,val
asvspoof2019_LA_E_3423337,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3423337.flac,1.0,voice,asvspoof2019,A15,test
asvspoof2019_LA_E_5645448,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5645448.flac,1.0,voice,asvspoof2019,A13,train
asvspoof2019_LA_E_9587516,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9587516.flac,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_6033642,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6033642.flac,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_9274207,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9274207.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_2237372,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2237372.flac,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_7949699,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7949699.flac,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_1663152,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1663152.flac,1.0,voice,asvspoof2019,A09,train
asvspoof2019_LA_E_5971731,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5971731.flac,1.0,voice,asvspoof2019,A07,train
asvspoof2019_LA_E_3762455,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3762455.flac,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_7294068,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7294068.flac,1.0,voice,asvspoof2019,A11,val
asvspoof2019_LA_E_9690561,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9690561.flac,1.0,voice,asvspoof2019,A09,test
asvspoof2019_LA_E_3380734,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3380734.flac,1.0,voice,asvspoof2019,A11,val
asvspoof2019_LA_E_4905910,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4905910.flac,1.0,voice,asvspoof2019,A12,train
asvspoof2019_LA_E_2299737,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2299737.flac,1.0,voice,asvspoof2019,A15,val
asvspoof2019_LA_E_1503418,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1503418.flac,1.0,voice,asvspoof2019,A10,test
asvspoof2019_LA_E_3958883,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3958883.flac,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_8608201,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8608201.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_7286455,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7286455.flac,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_5599344,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5599344.flac,1.0,voice,asvspoof2019,A07,train
asvspoof2019_LA_E_5021061,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5021061.flac,1.0,voice,asvspoof2019,A07,train
asvspoof2019_LA_E_7905783,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7905783.flac,1.0,voice,asvspoof2019,A07,train
asvspoof2019_LA_E_1304782,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1304782.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_6464831,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6464831.flac,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_9600037,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9600037.flac,1.0,voice,asvspoof2019,A13,val
asvspoof2019_LA_E_5696202,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5696202.flac,1.0,voice,asvspoof2019,A10,train
asvspoof2019_LA_E_9060242,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9060242.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_1921985,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1921985.flac,1.0,voice,asvspoof2019,A11,val
asvspoof2019_LA_E_5139494,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5139494.flac,1.0,voice,asvspoof2019,A18,test
asvspoof2019_LA_E_6629171,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6629171.flac,1.0,voice,asvspoof2019,A09,train
asvspoof2019_LA_E_2045796,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2045796.flac,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_2466497,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2466497.flac,1.0,voice,asvspoof2019,A14,val
asvspoof2019_LA_E_5543256,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5543256.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_3560075,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3560075.flac,1.0,voice,asvspoof2019,A09,test
asvspoof2019_LA_E_5053119,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5053119.flac,1.0,voice,asvspoof2019,A15,test
asvspoof2019_LA_E_6650175,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6650175.flac,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_8330989,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8330989.flac,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_8868195,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8868195.flac,1.0,voice,asvspoof2019,A12,val
asvspoof2019_LA_E_7684494,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7684494.flac,1.0,voice,asvspoof2019,A09,test
asvspoof2019_LA_E_7069418,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7069418.flac,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_6875373,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6875373.flac,1.0,voice,asvspoof2019,A10,train
asvspoof2019_LA_E_7994177,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7994177.flac,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_8763778,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8763778.flac,1.0,voice,asvspoof2019,A11,train
asvspoof2019_LA_E_1368586,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1368586.flac,1.0,voice,asvspoof2019,A14,test
asvspoof2019_LA_E_4809353,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4809353.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_6321842,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6321842.flac,1.0,voice,asvspoof2019,A18,val
asvspoof2019_LA_E_3205272,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3205272.flac,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_5755116,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5755116.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_3828012,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3828012.flac,1.0,voice,asvspoof2019,A11,train
asvspoof2019_LA_E_2855692,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2855692.flac,1.0,voice,asvspoof2019,A08,test
asvspoof2019_LA_E_9177681,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9177681.flac,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_4430660,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4430660.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_6492551,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6492551.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_8409998,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8409998.flac,1.0,voice,asvspoof2019,A17,val
asvspoof2019_LA_E_6999262,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6999262.flac,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_9325096,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9325096.flac,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_2878709,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2878709.flac,1.0,voice,asvspoof2019,A10,train
asvspoof2019_LA_E_8992859,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8992859.flac,1.0,voice,asvspoof2019,A09,test
asvspoof2019_LA_E_2927204,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2927204.flac,1.0,voice,asvspoof2019,A13,val
asvspoof2019_LA_E_4965405,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4965405.flac,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_9027997,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9027997.flac,1.0,voice,asvspoof2019,A10,val
asvspoof2019_LA_E_4567328,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4567328.flac,1.0,voice,asvspoof2019,A16,test
asvspoof2019_LA_E_9037285,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9037285.flac,1.0,voice,asvspoof2019,A08,train
asvspoof2019_LA_E_7150586,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7150586.flac,1.0,voice,asvspoof2019,A13,train
asvspoof2019_LA_E_9857136,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9857136.flac,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_2350146,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2350146.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_5421057,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5421057.flac,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_8490008,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8490008.flac,1.0,voice,asvspoof2019,A15,train
asvspoof2019_LA_E_3540919,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3540919.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_1674091,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1674091.flac,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_7852552,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7852552.flac,1.0,voice,asvspoof2019,A18,train
asvspoof2019_LA_E_5630452,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5630452.flac,1.0,voice,asvspoof2019,A18,test
asvspoof2019_LA_E_8050578,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8050578.flac,1.0,voice,asvspoof2019,A17,train
asvspoof2019_LA_E_2656421,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2656421.flac,1.0,voice,asvspoof2019,A14,test
asvspoof2019_LA_E_2971693,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_2971693.flac,1.0,voice,asvspoof2019,A09,train
asvspoof2019_LA_E_6536524,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6536524.flac,1.0,voice,asvspoof2019,A19,train
asvspoof2019_LA_E_5461457,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5461457.flac,1.0,voice,asvspoof2019,A13,train
asvspoof2019_LA_E_8874889,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_8874889.flac,1.0,voice,asvspoof2019,A18,val
asvspoof2019_LA_E_4017104,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4017104.flac,1.0,voice,asvspoof2019,A19,test
asvspoof2019_LA_E_9849628,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9849628.flac,1.0,voice,asvspoof2019,A14,train
asvspoof2019_LA_E_9557718,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_9557718.flac,1.0,voice,asvspoof2019,A11,train
asvspoof2019_LA_E_5002232,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_5002232.flac,1.0,voice,asvspoof2019,A16,train
asvspoof2019_LA_E_4948873,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_4948873.flac,1.0,voice,asvspoof2019,A16,test
asvspoof2019_LA_E_6768575,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_6768575.flac,1.0,voice,asvspoof2019,A10,train
asvspoof2019_LA_E_7465663,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_7465663.flac,1.0,voice,asvspoof2019,A07,train
asvspoof2019_LA_E_1141166,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_1141166.flac,1.0,voice,asvspoof2019,A11,val
asvspoof2019_LA_E_3404981,raw/voice/LA/ASVspoof2019_LA_eval/flac/LA_E_3404981.flac,1.0,voice,asvspoof2019,A11,test
