sample_id,file_path,label,domain,source_dataset,generator,split
asvspoof2019_LA_E_8214058_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8214058_seg0001.wav,0.0,voice,asvspoof2019,human,val
asvspoof2019_LA_E_8215734_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8215734_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8215823_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8215823_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8215823_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8215823_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8216978_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8216978_seg0000.wav,0.0,voice,asvspoof2019,human,val
asvspoof2019_LA_E_8217014_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8217014_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8217014_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8217014_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8217952_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8217952_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8217952_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8217952_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8218457_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8218457_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8218457_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8218457_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8218689_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8218689_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8218689_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8218689_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8219414_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8219414_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8219414_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8219414_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8220016_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8220016_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8220016_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8220016_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8220166_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8220166_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8220166_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8220166_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8222224_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8222224_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8222224_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8222224_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8223025_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8223025_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8223025_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8223025_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8223877_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8223877_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8224670_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8224670_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8224670_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8224670_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8224670_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8224670_seg0002.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8228023_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8228023_seg0000.wav,0.0,voice,asvspoof2019,human,val
asvspoof2019_LA_E_8228023_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8228023_seg0001.wav,0.0,voice,asvspoof2019,human,val
asvspoof2019_LA_E_8231152_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8231152_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8231152_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8231152_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8231545_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8231545_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8234254_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8234254_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8234254_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8234254_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8234826_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8234826_seg0000.wav,0.0,voice,asvspoof2019,human,val
asvspoof2019_LA_E_8234826_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8234826_seg0001.wav,0.0,voice,asvspoof2019,human,val
asvspoof2019_LA_E_8234832_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8234832_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8234832_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8234832_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8237320_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8237320_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8237320_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8237320_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8237728_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8237728_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8237728_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8237728_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8237728_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8237728_seg0002.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8240919_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8240919_seg0000.wav,0.0,voice,asvspoof2019,human,test
asvspoof2019_LA_E_8241467_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8241467_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8241467_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8241467_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8241816_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8241816_seg0000.wav,0.0,voice,asvspoof2019,human,val
asvspoof2019_LA_E_8244534_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8244534_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8244534_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8244534_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8245080_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8245080_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8245080_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8245080_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8247463_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8247463_seg0000.wav,0.0,voice,asvspoof2019,human,test
asvspoof2019_LA_E_8249275_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8249275_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8250608_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8250608_seg0000.wav,0.0,voice,asvspoof2019,human,val
asvspoof2019_LA_E_8250912_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8250912_seg0000.wav,0.0,voice,asvspoof2019,human,test
asvspoof2019_LA_E_8250912_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8250912_seg0001.wav,0.0,voice,asvspoof2019,human,test
asvspoof2019_LA_E_8253036_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8253036_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8253036_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8253036_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8255118_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8255118_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8255737_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8255737_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8256003_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8256003_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8258387_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8258387_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8258387_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8258387_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8258387_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8258387_seg0002.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8260909_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8260909_seg0000.wav,0.0,voice,asvspoof2019,human,test
asvspoof2019_LA_E_8261559_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8261559_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8265036_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8265036_seg0000.wav,0.0,voice,asvspoof2019,human,val
asvspoof2019_LA_E_8267790_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8267790_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8270836_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8270836_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8272834_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8272834_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8272987_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8272987_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8274206_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8274206_seg0000.wav,0.0,voice,asvspoof2019,human,test
asvspoof2019_LA_E_8274206_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8274206_seg0001.wav,0.0,voice,asvspoof2019,human,test
asvspoof2019_LA_E_8274579_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8274579_seg0000.wav,0.0,voice,asvspoof2019,human,val
asvspoof2019_LA_E_8275122_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8275122_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8275656_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8275656_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8275656_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8275656_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8277021_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8277021_seg0000.wav,0.0,voice,asvspoof2019,human,val
asvspoof2019_LA_E_8277021_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8277021_seg0001.wav,0.0,voice,asvspoof2019,human,val
asvspoof2019_LA_E_8278378_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8278378_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8280430_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8280430_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8280430_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8280430_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8280954_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8280954_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8280954_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8280954_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8282127_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8282127_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8284527_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8284527_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8293178_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8293178_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8293178_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8293178_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8293178_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8293178_seg0002.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8293738_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8293738_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8293738_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8293738_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8293738_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8293738_seg0002.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8293873_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8293873_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8293873_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8293873_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8293873_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8293873_seg0002.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8294831_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8294831_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8295472_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8295472_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8295850_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8295850_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8296129_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8296129_seg0000.wav,0.0,voice,asvspoof2019,human,test
asvspoof2019_LA_E_8296129_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8296129_seg0001.wav,0.0,voice,asvspoof2019,human,test
asvspoof2019_LA_E_8296182_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8296182_seg0000.wav,0.0,voice,asvspoof2019,human,test
asvspoof2019_LA_E_8296247_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8296247_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8296597_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8296597_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8296597_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8296597_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8299450_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8299450_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8299975_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8299975_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8299975_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8299975_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8299975_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8299975_seg0002.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8300448_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8300448_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8300448_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8300448_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8301658_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8301658_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8301658_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8301658_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8301788_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8301788_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8304395_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8304395_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8304395_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8304395_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8309251_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8309251_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8309979_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8309979_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8309979_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8309979_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8311656_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8311656_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8312199_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8312199_seg0000.wav,0.0,voice,asvspoof2019,human,val
asvspoof2019_LA_E_8312199_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8312199_seg0001.wav,0.0,voice,asvspoof2019,human,val
asvspoof2019_LA_E_8313072_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8313072_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8313072_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8313072_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8313081_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8313081_seg0000.wav,0.0,voice,asvspoof2019,human,val
asvspoof2019_LA_E_8313081_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8313081_seg0001.wav,0.0,voice,asvspoof2019,human,val
asvspoof2019_LA_E_8313781_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8313781_seg0000.wav,0.0,voice,asvspoof2019,human,test
asvspoof2019_LA_E_8316155_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8316155_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8316155_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8316155_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8316155_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8316155_seg0002.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8317307_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8317307_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8317307_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8317307_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8317307_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8317307_seg0002.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8319260_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8319260_seg0000.wav,0.0,voice,asvspoof2019,human,test
asvspoof2019_LA_E_8319260_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8319260_seg0001.wav,0.0,voice,asvspoof2019,human,test
asvspoof2019_LA_E_8319597_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8319597_seg0000.wav,0.0,voice,asvspoof2019,human,val
asvspoof2019_LA_E_8319656_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8319656_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8319656_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8319656_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8319703_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8319703_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8321077_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8321077_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8321077_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8321077_seg0001.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8325577_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8325577_seg0000.wav,0.0,voice,asvspoof2019,human,train
asvspoof2019_LA_E_8325577_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/voice/real/asvspoof2019/LA_E_8325577_seg0001.wav,0.0,voice,asvspoof2019,human,train
